arrival_lag_seconds,attempt_index,block_id,cache_counters_reported,cache_creation_tokens,cache_read_tokens,cache_state,campaign_plan_sha256,capability_design_role,capability_dimension,capability_probe_id,capability_state,capability_status,cell_id,choice_count,concurrency_ceiling,context_window_anchor_source,cost_attributed,coverage_classification,coverage_conclusive,coverage_tags,documentation_contract_sha256,documentation_status,ended_at,endpoint_id,epoch_id,error_type,estimated_cost_usd,estimated_target_input_tokens,finish_reason,functional_valid,generation_seconds,goodput_success,http_response_start_seconds,http_status,input_tokens,legacy_sse_chunk_span_output_tokens_per_second_proxy,legacy_sse_span_headline_eligible,malformed_validation_probe,mean_inter_token_seconds_proxy,model_contract_sha256,multi_choice,offered_rps,orphan_reason,output_tokens,output_tokens_per_second,output_tokens_per_second_metric_kind,phase,planning_absolute_error_tokens,planning_error_tokens,planning_tolerance_tokens,planning_within_tolerance,post_ttft_output_tokens_per_second_proxy,post_ttft_seconds,prefill_headline_eligible,prefill_proxy_tokens_per_second,provider_send_attempted,quality_score,quality_scored,rate_limited,raw_first_response_event_seconds,reconciliation_status,rendered_payload_sha256,repeat_index,request_hash,request_id,request_identity_sha256,request_payload_sha256,request_seconds,requested_input_tokens,requested_output_target,requested_output_unit,response_hash,retrieval_correct,run_id,schema_version,scientific_success,score_kind,scorer_contract_sha256,semantic_coverage_attempt,semantic_final_request_id,semantic_id,server_error,server_reported_input_tokens,shape,source_id,source_kind,source_request_id,started_at,status,stream_event_count,stream_first_event_kind,stream_mode,stream_seconds,supersedes_request_id,task_family,task_id,timeout,timing_metric_audit_classification,timing_metric_invalidity_reasons,transport_success,ttft_seconds,workload,workload_provenance
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-08,,,do-close-cell-ec92ed96be883402f2f497a876ccd85c379ac6e8af5358189894f7349198be90,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:30.465569+00:00,gemma-4-31B-it,,ProviderHTTPError,0.000142,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_before,,,,,,,False,,True,0.0,True,False,,orphaned,c1034994e3c5048707db4258e7bf6ea232aac66a2558194ccdfffabbadcab5d0,,3df5cafb1b77960167623e45b709648e7969dbb01dbcbe51e2d36a67f2c52312,do-close-request-3dc203943d768cf80b3005c6a6dd,ec92ed96be883402f2f497a876ccd85c379ac6e8af5358189894f7349198be90,3df5cafb1b77960167623e45b709648e7969dbb01dbcbe51e2d36a67f2c52312,5.091123027988942,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-cf1fb51630492d6be3e5753eb9ff,do-close-cell-ec92ed96be883402f2f497a876ccd85c379ac6e8af5358189894f7349198be90,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:25.374399+00:00,client_rejection,,,unknown,,,,cap-pairwise-08,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,extended-parameters-1,,,do-close-cell-787253fd65b79b5ac45a6b4bd8a4d3240cd29729ee12835c943f60c9774a66a0,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:30.476153+00:00,kimi-k3,,ProviderHTTPError,0.002451,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_before,,,,,,,False,,True,0.0,True,False,,orphaned,ddb7ecb443c8fe68fe617e5fcc92dc5c62c53eab2e4437f32f6d6186c95a20ec,,656d58d3c9dc7ea83a34841cb6c075dcbc03552ffe12a04c9baa0f895bcbc61f,do-close-request-796cfe67f0e4c0891ae07bd2126f,787253fd65b79b5ac45a6b4bd8a4d3240cd29729ee12835c943f60c9774a66a0,656d58d3c9dc7ea83a34841cb6c075dcbc03552ffe12a04c9baa0f895bcbc61f,5.104024042986566,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-c2fbbca3de368c21f0cfb54a5b0c,do-close-cell-787253fd65b79b5ac45a6b4bd8a4d3240cd29729ee12835c943f60c9774a66a0,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:25.372082+00:00,client_rejection,,,unknown,,,,cap-extended-1,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-15,,,do-close-cell-9955d53b04a53d5b10db579c7675821344976e0e73adb1791aacce30c360bc9d,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:30.483879+00:00,qwen3.8-max,,ProviderHTTPError,0.001592,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_before,,,,,,,False,,True,0.0,True,False,,orphaned,070afddae65dc113acc2cae145b8b141c348c60e7a23da8df2da343712de9eda,,cf2ec9a4c8966784de27532359e9f4d31b6110adae30193f1e0f4c2005a4eb5b,do-close-request-f64496774b504d2a0bfe28cd8cac,9955d53b04a53d5b10db579c7675821344976e0e73adb1791aacce30c360bc9d,cf2ec9a4c8966784de27532359e9f4d31b6110adae30193f1e0f4c2005a4eb5b,5.10706013199524,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-f9a3461624f8f5a0074b0fbf4742,do-close-cell-9955d53b04a53d5b10db579c7675821344976e0e73adb1791aacce30c360bc9d,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:25.376726+00:00,client_rejection,,,unknown,,,,cap-pairwise-15,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-06,,,do-close-cell-2516e38fede9bfa79a2029ae58311772d6508d66f532a0a07a20f9dbadcc5133,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:30.488179+00:00,qwen3.5-397b-a17b,,ProviderHTTPError,0.000497,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_before,,,,,,,False,,True,0.0,True,False,,orphaned,4353d876ba6920d0b8a280ca1498623ed77d1c02199c5790760be6b5f0147a30,,2682551c043fce0b9c060c09e5cc9722580a2b92ce32c08a4ea12d0651f60d32,do-close-request-bacaa3f02ce65017e3e49b48ea8b,2516e38fede9bfa79a2029ae58311772d6508d66f532a0a07a20f9dbadcc5133,2682551c043fce0b9c060c09e5cc9722580a2b92ce32c08a4ea12d0651f60d32,5.108961032005027,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-e3402f6b9365c43db86e7f78641e,do-close-cell-2516e38fede9bfa79a2029ae58311772d6508d66f532a0a07a20f9dbadcc5133,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:25.379162+00:00,client_rejection,,,unknown,,,,cap-pairwise-06,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-08,,inconclusive,do-close-cell-ec92ed96be883402f2f497a876ccd85c379ac6e8af5358189894f7349198be90,1,,,True,matched_control_inconclusive,False,"[""parameter_interactions""]",,,2026-08-24T22:32:35.501172+00:00,gemma-4-31B-it,,ProviderHTTPError,0.0001976,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,probe,,,,,,,False,,True,0.0,True,False,,orphaned,c1034994e3c5048707db4258e7bf6ea232aac66a2558194ccdfffabbadcab5d0,,f3df05514d03408922f505ee1c2ceab1eb3d8fddd1ff5f15c495193ece56843b,do-close-request-cf1fb51630492d6be3e5753eb9ff,ec92ed96be883402f2f497a876ccd85c379ac6e8af5358189894f7349198be90,f3df05514d03408922f505ee1c2ceab1eb3d8fddd1ff5f15c495193ece56843b,5.030582620005589,,64,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,True,do-close-request-cf1fb51630492d6be3e5753eb9ff,do-close-cell-ec92ed96be883402f2f497a876ccd85c379ac6e8af5358189894f7349198be90,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:30.470550+00:00,client_rejection,,,unknown,,,,cap-pairwise-08,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,extended-parameters-1,,inconclusive,do-close-cell-787253fd65b79b5ac45a6b4bd8a4d3240cd29729ee12835c943f60c9774a66a0,1,,,True,matched_control_inconclusive,False,"[""parameter_interactions""]",,,2026-08-24T22:32:35.511208+00:00,kimi-k3,,ProviderHTTPError,0.00319485,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,probe,,,,,,,False,,True,0.0,True,False,,orphaned,ddb7ecb443c8fe68fe617e5fcc92dc5c62c53eab2e4437f32f6d6186c95a20ec,,1cb63a7d3329672ce4bab83b59d974d1dae680258dde64bd81752167e334538c,do-close-request-c2fbbca3de368c21f0cfb54a5b0c,787253fd65b79b5ac45a6b4bd8a4d3240cd29729ee12835c943f60c9774a66a0,1cb63a7d3329672ce4bab83b59d974d1dae680258dde64bd81752167e334538c,5.0302646690106485,,64,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,True,do-close-request-c2fbbca3de368c21f0cfb54a5b0c,do-close-cell-787253fd65b79b5ac45a6b4bd8a4d3240cd29729ee12835c943f60c9774a66a0,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:30.480901+00:00,client_rejection,,,unknown,,,,cap-extended-1,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-06,,inconclusive,do-close-cell-2516e38fede9bfa79a2029ae58311772d6508d66f532a0a07a20f9dbadcc5133,1,,,True,matched_control_inconclusive,False,"[""parameter_interactions""]",,,2026-08-24T22:32:35.519680+00:00,qwen3.5-397b-a17b,,ProviderHTTPError,0.0007014000000000001,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,probe,,,,,,,False,,True,0.0,True,False,,orphaned,4353d876ba6920d0b8a280ca1498623ed77d1c02199c5790760be6b5f0147a30,,02d1132f323fd56863442e3d1bcb2cd00ddaa4d12e9042f5478164fd3ff3c080,do-close-request-e3402f6b9365c43db86e7f78641e,2516e38fede9bfa79a2029ae58311772d6508d66f532a0a07a20f9dbadcc5133,02d1132f323fd56863442e3d1bcb2cd00ddaa4d12e9042f5478164fd3ff3c080,5.027268067991827,,64,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,True,do-close-request-e3402f6b9365c43db86e7f78641e,do-close-cell-2516e38fede9bfa79a2029ae58311772d6508d66f532a0a07a20f9dbadcc5133,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:30.492368+00:00,client_rejection,,,unknown,,,,cap-pairwise-06,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-15,,inconclusive,do-close-cell-9955d53b04a53d5b10db579c7675821344976e0e73adb1791aacce30c360bc9d,1,,,True,matched_control_inconclusive,False,"[""parameter_interactions""]",,,2026-08-24T22:32:35.525254+00:00,qwen3.8-max,,ProviderHTTPError,0.027126,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,probe,,,,,,,False,,True,0.0,True,False,,orphaned,070afddae65dc113acc2cae145b8b141c348c60e7a23da8df2da343712de9eda,,c05ee8b43a7b898d364101d42dcbd96a8269bb6a3e188f11bbd6c1037200f73d,do-close-request-f9a3461624f8f5a0074b0fbf4742,9955d53b04a53d5b10db579c7675821344976e0e73adb1791aacce30c360bc9d,c05ee8b43a7b898d364101d42dcbd96a8269bb6a3e188f11bbd6c1037200f73d,5.037182150001172,,4096,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,True,do-close-request-f9a3461624f8f5a0074b0fbf4742,do-close-cell-9955d53b04a53d5b10db579c7675821344976e0e73adb1791aacce30c360bc9d,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:30.488037+00:00,client_rejection,,,unknown,,,,cap-pairwise-15,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-08,,,do-close-cell-ec92ed96be883402f2f497a876ccd85c379ac6e8af5358189894f7349198be90,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:40.524510+00:00,gemma-4-31B-it,,ProviderHTTPError,0.000142,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_after,,,,,,,False,,True,0.0,True,False,,orphaned,c1034994e3c5048707db4258e7bf6ea232aac66a2558194ccdfffabbadcab5d0,,f899f82c40ef67e4278d36cfb4cb4cda82153a3f1552cf54eb60fc8e3639562b,do-close-request-2b20a675f9d0b3e8907034923e5a,ec92ed96be883402f2f497a876ccd85c379ac6e8af5358189894f7349198be90,f899f82c40ef67e4278d36cfb4cb4cda82153a3f1552cf54eb60fc8e3639562b,5.018584540026495,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-cf1fb51630492d6be3e5753eb9ff,do-close-cell-ec92ed96be883402f2f497a876ccd85c379ac6e8af5358189894f7349198be90,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:35.505885+00:00,client_rejection,,,unknown,,,,cap-pairwise-08,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,extended-parameters-1,,,do-close-cell-787253fd65b79b5ac45a6b4bd8a4d3240cd29729ee12835c943f60c9774a66a0,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:40.535514+00:00,kimi-k3,,ProviderHTTPError,0.002451,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_after,,,,,,,False,,True,0.0,True,False,,orphaned,ddb7ecb443c8fe68fe617e5fcc92dc5c62c53eab2e4437f32f6d6186c95a20ec,,9c0a08b8ac583f5f385cae9a0cf7f7d2124102212327865945dbf999d4d1e5a6,do-close-request-9714a1e7f374df6431f33141ac33,787253fd65b79b5ac45a6b4bd8a4d3240cd29729ee12835c943f60c9774a66a0,9c0a08b8ac583f5f385cae9a0cf7f7d2124102212327865945dbf999d4d1e5a6,5.019977856980404,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-c2fbbca3de368c21f0cfb54a5b0c,do-close-cell-787253fd65b79b5ac45a6b4bd8a4d3240cd29729ee12835c943f60c9774a66a0,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:35.515499+00:00,client_rejection,,,unknown,,,,cap-extended-1,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-06,,,do-close-cell-2516e38fede9bfa79a2029ae58311772d6508d66f532a0a07a20f9dbadcc5133,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:40.546337+00:00,qwen3.5-397b-a17b,,ProviderHTTPError,0.000497,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_after,,,,,,,False,,True,0.0,True,False,,orphaned,4353d876ba6920d0b8a280ca1498623ed77d1c02199c5790760be6b5f0147a30,,f0c01e309aaae59a6592fd50faf58272f384ced8f50d2a234d457e1fb4b73280,do-close-request-bf051a849c4fff0ee0d3db2c66bc,2516e38fede9bfa79a2029ae58311772d6508d66f532a0a07a20f9dbadcc5133,f0c01e309aaae59a6592fd50faf58272f384ced8f50d2a234d457e1fb4b73280,5.022690883022733,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-e3402f6b9365c43db86e7f78641e,do-close-cell-2516e38fede9bfa79a2029ae58311772d6508d66f532a0a07a20f9dbadcc5133,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:35.523611+00:00,client_rejection,,,unknown,,,,cap-pairwise-06,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-15,,,do-close-cell-9955d53b04a53d5b10db579c7675821344976e0e73adb1791aacce30c360bc9d,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:40.556942+00:00,qwen3.8-max,,ProviderHTTPError,0.001592,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_after,,,,,,,False,,True,0.0,True,False,,orphaned,070afddae65dc113acc2cae145b8b141c348c60e7a23da8df2da343712de9eda,,b041f1198e19f20066efa147f85beb015e42e68db4156d26cd7e2dd972512bb8,do-close-request-41f9ed50ae872bfd1fa0f2e4118c,9955d53b04a53d5b10db579c7675821344976e0e73adb1791aacce30c360bc9d,b041f1198e19f20066efa147f85beb015e42e68db4156d26cd7e2dd972512bb8,5.028110874001868,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-f9a3461624f8f5a0074b0fbf4742,do-close-cell-9955d53b04a53d5b10db579c7675821344976e0e73adb1791aacce30c360bc9d,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:35.528796+00:00,client_rejection,,,unknown,,,,cap-pairwise-15,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-15,,,do-close-cell-3454890f5d53f2b62ea55f8f3b54a532b8b074a31e6f36ca19eb49eeff0a7577,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:45.549046+00:00,gemma-4-31B-it,,ProviderHTTPError,0.000142,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_before,,,,,,,False,,True,0.0,True,False,,orphaned,493fb73d5ebd6f7874f78c412b44354f19e6a31e937e1daa758e958c87fb1397,,2f838c35161518c23ec3ee8c44e221105641fa57dd237ca431476a434b3dd3eb,do-close-request-b8557bde752b8e85bd69d9e54b0c,3454890f5d53f2b62ea55f8f3b54a532b8b074a31e6f36ca19eb49eeff0a7577,2f838c35161518c23ec3ee8c44e221105641fa57dd237ca431476a434b3dd3eb,5.017019764025463,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-6d68f9085de5616030299993eaba,do-close-cell-3454890f5d53f2b62ea55f8f3b54a532b8b074a31e6f36ca19eb49eeff0a7577,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:40.531983+00:00,client_rejection,,,unknown,,,,cap-pairwise-15,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,extended-parameters-2,,,do-close-cell-aae816e03336c7fe228dd19530460f011bf501b3683930e693f30014b6a5b5f8,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:45.557561+00:00,kimi-k3,,ProviderHTTPError,0.002451,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_before,,,,,,,False,,True,0.0,True,False,,orphaned,c910a15c5865e1fa756092bb2a96873acfa49973d7516e5913e00c7ace6c0ad5,,975adc4f1b4ef3e2d5bbd9af1bef0de44821e3726ba1b3f127278814fd6e0f8f,do-close-request-d823983e037f0a0deebfb2dc053e,aae816e03336c7fe228dd19530460f011bf501b3683930e693f30014b6a5b5f8,975adc4f1b4ef3e2d5bbd9af1bef0de44821e3726ba1b3f127278814fd6e0f8f,5.01549829801661,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-12b46f01d783957bdbe82a963d50,do-close-cell-aae816e03336c7fe228dd19530460f011bf501b3683930e693f30014b6a5b5f8,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:40.542022+00:00,client_rejection,,,unknown,,,,cap-extended-2,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-15,,,do-close-cell-c0c08238921716fc413088852b70e8244236ae84150952ffdb4739ada7bc0020,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:45.572350+00:00,qwen3.5-397b-a17b,,ProviderHTTPError,0.000497,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_before,,,,,,,False,,True,0.0,True,False,,orphaned,98b28c7877994e867d7da081ffde953765796225de0cdea6aac49db2cb922f3d,,92bd19aba5f51a86c6657fd7cb64c7b97e65a5380f8ec616308e75b0311a6d80,do-close-request-9864b14abe08aa9e06d8c477338e,c0c08238921716fc413088852b70e8244236ae84150952ffdb4739ada7bc0020,92bd19aba5f51a86c6657fd7cb64c7b97e65a5380f8ec616308e75b0311a6d80,5.019005998008652,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-7163a1792ec7e5ac56910daadcb3,do-close-cell-c0c08238921716fc413088852b70e8244236ae84150952ffdb4739ada7bc0020,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:40.553304+00:00,client_rejection,,,unknown,,,,cap-pairwise-15,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-32,,,do-close-cell-6e67fc4cad65a5642fe4903025a4cfe465b58f1f2349b631fc09977f2d7cb146,1,,,True,,,"[""parameter_interactions""]",,,2026-08-24T22:32:45.585229+00:00,qwen3.8-max,,ProviderHTTPError,0.001592,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,control_before,,,,,,,False,,True,0.0,True,False,,orphaned,bcda6f750fbce44c0d61b17e940b4dd080c258629d6c0a485dbaa5a31c045249,,42636077ad6285f978054810095e20aa6f572eabb12a712e75f3bd116a71a253,do-close-request-969e0c69daf5fee04a8c35d5aa6d,6e67fc4cad65a5642fe4903025a4cfe465b58f1f2349b631fc09977f2d7cb146,42636077ad6285f978054810095e20aa6f572eabb12a712e75f3bd116a71a253,5.021856725012185,,32,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,False,do-close-request-3e5f68ae8c3dd2c3967b8a1f933d,do-close-cell-6e67fc4cad65a5642fe4903025a4cfe465b58f1f2349b631fc09977f2d7cb146,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:40.563333+00:00,client_rejection,,,unknown,,,,cap-pairwise-32,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,cap-pairwise-15,,inconclusive,do-close-cell-3454890f5d53f2b62ea55f8f3b54a532b8b074a31e6f36ca19eb49eeff0a7577,1,,,True,matched_control_inconclusive,False,"[""parameter_interactions""]",,,2026-08-24T22:32:50.572263+00:00,gemma-4-31B-it,,ProviderHTTPError,0.0022775,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,probe,,,,,,,False,,True,0.0,True,False,,orphaned,493fb73d5ebd6f7874f78c412b44354f19e6a31e937e1daa758e958c87fb1397,,9a5cd8347665826e0bfe2f03f77b466442baad8f88a84611df008859649f17dd,do-close-request-6d68f9085de5616030299993eaba,3454890f5d53f2b62ea55f8f3b54a532b8b074a31e6f36ca19eb49eeff0a7577,9a5cd8347665826e0bfe2f03f77b466442baad8f88a84611df008859649f17dd,5.018293799017556,,4096,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,True,do-close-request-6d68f9085de5616030299993eaba,do-close-cell-3454890f5d53f2b62ea55f8f3b54a532b8b074a31e6f36ca19eb49eeff0a7577,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:45.553927+00:00,client_rejection,,,unknown,,,,cap-pairwise-15,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
,0,,False,,,not_reported_unknown,9b3a59a06d74602751ccf15e6d05877bb0120a14075b65a4e9a8e2288d6febd7,,,extended-parameters-2,,inconclusive,do-close-cell-aae816e03336c7fe228dd19530460f011bf501b3683930e693f30014b6a5b5f8,1,,,True,matched_control_inconclusive,False,"[""parameter_interactions""]",,,2026-08-24T22:32:50.581030+00:00,kimi-k3,,ProviderHTTPError,0.00314355,,,False,,False,,403,,,False,False,,,False,,request_payload_sha256_mismatch,,,,probe,,,,,,,False,,True,0.0,True,False,,orphaned,c910a15c5865e1fa756092bb2a96873acfa49973d7516e5913e00c7ace6c0ad5,,8c25780532f7b48f10984535c078de8615265bd0660cda14b1c132090391b5f2,do-close-request-12b46f01d783957bdbe82a963d50,aae816e03336c7fe228dd19530460f011bf501b3683930e693f30014b6a5b5f8,8c25780532f7b48f10984535c078de8615265bd0660cda14b1c132090391b5f2,5.019100831006654,,64,tokens,,,do-matched-closure-20260824-r1,digitalocean_public_request_v2,False,transport,,True,do-close-request-12b46f01d783957bdbe82a963d50,do-close-cell-aae816e03336c7fe228dd19530460f011bf501b3683930e693f30014b6a5b5f8,False,,matched_control_closure,do-matched-closure-20260824-r1,direct_completion,,2026-08-24T22:32:45.561891+00:00,client_rejection,,,unknown,,,,cap-extended-2,False,invalid_or_censored,"[""not_streamed_ttft_unobservable""]",False,,parameter_interactions,request_declared
